id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id3333220,1,27-02-2016 22:27,27-02-2016 22:41,1,-73.98235321,40.77267075,-73.96048737,40.76947784,N,873
id2832333,1,11-06-2016 20:37,11-06-2016 20:43,1,-73.92140198,40.76676559,-73.90934753,40.76665115,N,323
id2829704,2,08-04-2016 18:36,08-04-2016 18:45,1,-73.98245239,40.77897644,-73.95979309,40.77271652,N,573
id2172334,1,15-01-2016 04:01,15-01-2016 04:15,4,-74.00899506,40.74090195,-73.97787476,40.7421875,N,851
id0272539,1,07-05-2016 12:14,07-05-2016 12:36,1,-73.97750854,40.73836517,-73.95980072,40.8086319,N,1274
id3642668,1,17-04-2016 11:16,17-04-2016 11:25,3,-74.00874329,40.7160759,-73.9935379,40.7327652,N,513
id0430698,1,21-05-2016 16:32,21-05-2016 16:39,1,-73.99167633,40.74988937,-74.00550842,40.73589325,N,418
id1900683,2,12-06-2016 14:27,12-06-2016 14:30,1,-73.98451996,40.74566269,-73.97572327,40.75471115,N,149
id1439552,2,28-05-2016 20:44,28-05-2016 20:46,1,-73.95207977,40.77752686,-73.9546814,40.77060318,N,156
id2877557,2,24-04-2016 19:27,24-04-2016 19:30,1,-73.97496033,40.78279877,-73.97897339,40.77756119,N,146
id3536471,2,25-06-2016 12:37,25-06-2016 13:01,1,-74.0075531,40.7126503,-73.97966003,40.77196121,N,1484
id0652903,2,27-03-2016 18:05,27-03-2016 18:38,1,-74.00344849,40.74977875,-73.92028046,40.76691818,N,1980
id2476683,1,15-04-2016 08:26,15-04-2016 09:41,1,-73.77693939,40.6451683,-74.01553345,40.70926666,N,4486
id3520093,2,11-02-2016 18:17,11-02-2016 18:26,2,-73.96555328,40.75954056,-73.96242523,40.77817154,N,518
id2273232,2,05-04-2016 12:42,05-04-2016 12:50,1,-73.94766235,40.77518082,-73.96086121,40.77400589,N,484
id0995890,1,03-06-2016 09:25,03-06-2016 10:00,1,-73.95336151,40.76734161,-74.01547241,40.71160126,N,2138
id2478983,2,18-04-2016 22:27,18-04-2016 22:34,3,-73.97554779,40.76137161,-73.99193573,40.73848724,N,448
id0677080,2,30-05-2016 14:25,30-05-2016 14:39,2,-73.99859619,40.71977997,-73.98738861,40.75629044,N,869
id1823020,2,19-04-2016 16:16,19-04-2016 16:22,1,-73.95066833,40.77946091,-73.95797729,40.76921844,N,351
id2638065,1,25-02-2016 08:11,25-02-2016 08:14,1,-73.98097229,40.74797821,-73.9863739,40.73991394,N,175
id3863085,2,14-04-2016 13:10,14-04-2016 13:35,1,-73.97525787,40.75589371,-73.8655014,40.77074814,N,1497
id0067649,1,25-06-2016 12:50,25-06-2016 12:56,1,-73.97562408,40.75693512,-73.96289825,40.76950073,N,372
id1187125,2,12-02-2016 09:51,12-02-2016 10:28,3,-74.0047226,40.73765182,-73.95585632,40.77910995,N,2200
id0744842,2,22-01-2016 11:15,22-01-2016 11:20,1,-73.99160767,40.75006104,-73.98902893,40.7435112,N,278
id0678886,2,27-01-2016 16:29,27-01-2016 16:44,2,-73.99005127,40.76722336,-73.99546814,40.74958801,N,866
id3526366,2,07-02-2016 12:28,07-02-2016 12:40,1,-73.98119354,40.7640686,-74.00244904,40.75524139,N,730
id1645352,2,09-04-2016 16:37,09-04-2016 17:05,1,-73.99240875,40.7530899,-73.96325684,40.75775909,N,1647
id2105644,1,08-02-2016 14:08,08-02-2016 14:22,1,-73.99150848,40.75006485,-73.99195862,40.77052689,N,826
id1703175,1,19-04-2016 14:47,19-04-2016 14:56,1,-73.99376678,40.73615265,-74.00112915,40.7464447,N,499
id3375835,1,15-06-2016 09:28,15-06-2016 09:37,1,-74.00519562,40.72585678,-74.01000977,40.71995544,N,495
id1933734,2,24-04-2016 21:29,24-04-2016 21:32,1,-73.98467255,40.76096344,-73.97901917,40.76216125,N,206
id2020993,2,07-06-2016 16:38,07-06-2016 17:06,1,-73.95394135,40.82189178,-73.95394135,40.82189178,N,1680
id2705532,1,08-01-2016 10:14,08-01-2016 10:26,1,-73.98986053,40.73935699,-73.9764328,40.73957443,N,760
id3479317,2,03-04-2016 13:15,03-04-2016 13:20,1,-73.96630859,40.76195145,-73.94963074,40.77246857,N,310
id1905756,1,26-03-2016 19:52,26-03-2016 19:58,1,-73.98699188,40.73337173,-73.97440338,40.7320137,N,320
id1514966,1,21-05-2016 11:37,21-05-2016 11:58,1,-73.98685455,40.76246643,-73.95800781,40.78467178,N,1253
id2053243,2,27-03-2016 10:54,27-03-2016 10:57,5,-73.96829224,40.76499557,-73.96052551,40.76821518,N,168
id3962453,2,16-05-2016 18:40,16-05-2016 18:45,1,-73.98362732,40.78071976,-73.98374939,40.77544022,N,280
id0461550,2,25-04-2016 20:02,25-04-2016 20:11,1,-73.99988556,40.73306656,-73.98253632,40.74250031,N,564
id0293786,1,08-02-2016 06:10,08-02-2016 06:13,1,-73.9810791,40.7649765,-73.99156189,40.74993515,N,171
id0774055,1,24-03-2016 14:28,24-03-2016 14:30,1,-73.96240234,40.77027893,-73.96405792,40.76789474,N,87
id3519583,2,05-04-2016 18:41,05-04-2016 18:49,2,-73.95680237,40.77401733,-73.96219635,40.76539612,N,497
id3583921,1,01-04-2016 12:53,01-04-2016 13:15,1,-74.00196838,40.74744034,-73.97786713,40.75137711,N,1290
id0261829,2,15-01-2016 19:33,15-01-2016 19:46,2,-73.99806976,40.72945023,-73.99119568,40.74871826,N,762
id2816612,2,22-02-2016 19:17,22-02-2016 19:35,3,-73.86295319,40.76880264,-73.81255341,40.72480011,N,1108
id0213821,2,30-03-2016 22:52,30-03-2016 22:59,2,-73.99217987,40.73802185,-74.00524902,40.73078156,N,401
id1116465,1,10-06-2016 22:46,10-06-2016 22:59,1,-73.97245026,40.75336838,-73.95295715,40.78606415,N,780
id0858573,2,27-06-2016 13:23,27-06-2016 13:35,1,-73.99598694,40.74418259,-73.97689819,40.73908997,N,728
id1379123,1,24-04-2016 03:13,24-04-2016 03:24,1,-73.99216461,40.72497177,-73.97732544,40.74668503,N,671
id2962134,2,22-01-2016 15:09,22-01-2016 15:10,1,-74.02697754,40.7500267,-74.02700043,40.75004578,N,22
id3127655,2,24-02-2016 17:59,24-02-2016 18:06,1,-73.95375061,40.76693344,-73.95373535,40.77926254,N,401
id3892337,2,04-04-2016 20:50,04-04-2016 20:55,1,-73.98072815,40.75991821,-73.98049927,40.77322769,N,326
id0508430,1,20-06-2016 22:27,20-06-2016 22:32,1,-73.97265625,40.75336456,-73.95957947,40.76286697,N,306
id0394502,1,30-04-2016 17:40,30-04-2016 17:50,1,-73.97588348,40.7407608,-74.00089264,40.7463913,N,612
id2931385,1,04-02-2016 12:31,04-02-2016 12:46,1,-74.00622559,40.73942947,-74.00152588,40.72430038,N,878
id1941715,2,10-05-2016 22:37,10-05-2016 22:56,1,-73.94284058,40.73271942,-73.98244476,40.72875214,N,1145
id0984637,2,12-06-2016 19:09,12-06-2016 19:40,1,-73.94963837,40.79641342,-74.00519562,40.7155571,N,1857
id1642793,2,06-04-2016 20:25,06-04-2016 20:44,2,-73.98245239,40.7493782,-73.92986298,40.77082825,N,1096
id3012264,2,02-03-2016 22:11,02-03-2016 22:18,1,-74.00862122,40.71904373,-74.00031281,40.71976852,N,402
id2496269,1,16-03-2016 16:34,16-03-2016 17:21,1,-73.79104614,40.64661407,-73.9495163,40.7809906,N,2844
id1611863,1,01-02-2016 01:26,01-02-2016 01:35,1,-73.94038391,40.81481552,-73.93083191,40.83193588,N,540
id1423541,2,13-01-2016 21:20,13-01-2016 21:41,2,-73.98880768,40.73102188,-73.9892807,40.75616074,N,1247
id3833421,2,10-03-2016 00:05,10-03-2016 00:13,1,-73.98690796,40.75582123,-73.97170258,40.7512207,N,476
id0309810,2,20-05-2016 08:25,20-05-2016 08:45,1,-73.99266815,40.73017883,-73.98204041,40.75238037,N,1204
id2771996,1,19-01-2016 17:23,19-01-2016 17:32,1,-73.9777832,40.76384354,-73.97779846,40.77800369,N,486
id1262297,1,16-05-2016 21:35,16-05-2016 21:49,1,-74.00440216,40.73331451,-73.97958374,40.74123764,N,831
id2241421,1,07-02-2016 01:06,07-02-2016 01:13,1,-73.94544983,40.80804825,-73.9397583,40.82701492,N,425
id3205173,2,27-03-2016 11:35,27-03-2016 11:41,1,-73.99397278,40.74654007,-73.99025726,40.75679016,N,389
id0147027,2,06-05-2016 16:23,06-05-2016 16:29,1,-73.95400238,40.76696014,-73.95810699,40.77344131,N,367
id3442076,2,04-01-2016 07:44,04-01-2016 07:56,1,-73.99411774,40.68130875,-74.00719452,40.70533752,N,770
id3868261,2,16-03-2016 14:44,16-03-2016 15:41,2,-73.98629761,40.74988937,-73.78903961,40.64157867,N,3420
id0008130,1,16-02-2016 18:23,16-02-2016 18:29,1,-73.9811554,40.7794342,-73.96572876,40.80133438,N,321
id0166952,2,25-06-2016 08:30,25-06-2016 08:47,5,-73.9778595,40.75250626,-73.98483276,40.74229431,N,1012
id3584214,1,10-06-2016 16:06,10-06-2016 16:35,2,-73.99378967,40.73291016,-73.98204803,40.76280594,N,1768
id0521766,2,17-04-2016 14:48,17-04-2016 15:02,2,-73.98767853,40.72431183,-73.95426178,40.77027893,N,820
id1632151,1,24-01-2016 18:35,24-01-2016 18:38,2,-73.97045898,40.76498032,-73.96351624,40.77469635,N,143
id1308327,2,15-01-2016 16:16,15-01-2016 16:37,1,-73.94998169,40.82720184,-73.95198059,40.78141022,N,1267
id0511245,1,13-01-2016 12:45,13-01-2016 13:03,1,-73.9777298,40.75469589,-73.96887207,40.76696396,N,1064
id2974973,2,19-05-2016 21:47,19-05-2016 21:56,1,-73.97047424,40.7938118,-73.9437027,40.7994194,N,529
id1345284,1,05-02-2016 18:08,05-02-2016 18:17,1,-73.97510529,40.75667953,-73.96136475,40.77019882,N,522
id1619764,1,25-02-2016 08:21,25-02-2016 08:41,1,-73.97875214,40.75250244,-74.01514435,40.71143341,N,1243
id1577439,1,07-02-2016 13:13,07-02-2016 13:22,1,-73.99324036,40.74268723,-73.97924042,40.7617836,N,530
id2305699,1,16-06-2016 22:29,16-06-2016 22:39,1,-73.98839569,40.76909637,-73.96576691,40.77415085,N,581
id0780366,1,10-04-2016 20:35,10-04-2016 20:50,1,-73.98334503,40.72145462,-73.98709869,40.74898911,N,916
id2421909,1,30-04-2016 05:57,30-04-2016 06:23,1,-73.99076843,40.76100922,-73.91566467,40.82326508,N,1559
id0616941,1,24-06-2016 03:51,24-06-2016 03:55,1,-73.99241638,40.73035812,-74.00229645,40.73973465,Y,295
id2721644,1,04-04-2016 22:48,04-04-2016 22:58,1,-73.99110413,40.75015259,-73.9857254,40.72858429,N,561
id2837453,1,11-01-2016 14:39,11-01-2016 14:47,1,-73.99414063,40.75113678,-73.99685669,40.74201965,N,474
id2847275,2,06-02-2016 01:39,06-02-2016 01:51,1,-73.99559784,40.73912811,-74.00790405,40.71148682,N,731
id2116577,2,11-05-2016 15:33,11-05-2016 15:44,5,-73.96671295,40.8044014,-73.97354889,40.78474045,N,614
id2298318,2,21-01-2016 12:31,21-01-2016 12:46,2,-73.98345184,40.74419785,-74.00289154,40.73360062,N,890
id3849876,2,09-03-2016 18:19,09-03-2016 18:36,1,-74.00653839,40.71683884,-73.97093201,40.69340897,N,1018
id2998235,2,02-03-2016 09:52,02-03-2016 10:19,1,-73.96569061,40.76837158,-73.98739624,40.75346756,N,1619
id3413408,1,14-06-2016 18:40,14-06-2016 18:48,1,-73.99090576,40.76086807,-74.00408173,40.74773407,N,480
id2608129,2,15-01-2016 07:08,15-01-2016 07:17,2,-73.95572662,40.77893066,-73.98336792,40.75585175,N,572
id2541626,1,17-02-2016 05:48,17-02-2016 05:56,4,-73.956604,40.77138901,-73.9395752,40.7542038,N,484
id1934051,2,27-02-2016 03:55,27-02-2016 04:09,1,-73.98571014,40.72710037,-73.93717194,40.79365158,N,800
id0777959,2,20-02-2016 17:25,20-02-2016 18:07,1,-73.98455048,40.76686096,-73.9868927,40.72082901,N,2502
id2930223,1,13-02-2016 16:06,13-02-2016 16:27,1,-73.77666473,40.64540863,-73.73332214,40.74580765,N,1235
id0828181,1,26-06-2016 16:19,26-06-2016 17:31,1,-73.78102875,40.64661026,-73.99256134,40.76755905,N,4321
id2524316,1,29-06-2016 22:15,29-06-2016 22:29,1,-73.9884491,40.72757339,-74.00487518,40.74086761,N,799
id2672673,1,19-05-2016 20:16,19-05-2016 20:30,2,-73.97354889,40.76379395,-73.99353027,40.75627518,N,852
id3452426,1,14-02-2016 10:12,14-02-2016 10:19,1,-73.99707031,40.72717285,-74.01156616,40.70692444,N,406
id3556829,2,27-04-2016 20:01,27-04-2016 20:28,2,-73.98396301,40.76516342,-73.88795471,40.75134659,N,1644
id0517452,1,17-06-2016 00:09,17-06-2016 00:35,1,-73.99201202,40.74925232,-73.99074554,40.6933403,N,1595
id0793800,2,05-03-2016 17:22,05-03-2016 17:36,6,-73.97667694,40.74780273,-73.95406342,40.77040863,N,834
id1591704,2,29-01-2016 06:13,29-01-2016 06:32,1,-73.98306274,40.73067856,-73.87084961,40.77416992,N,1120
id2069464,2,06-01-2016 00:10,06-01-2016 00:13,1,-73.9745636,40.75928879,-73.96977234,40.76881027,N,172
id0777462,1,03-06-2016 08:19,03-06-2016 08:47,1,-74.00728607,40.70796585,-73.98232269,40.75407028,N,1655
id2250169,1,09-05-2016 08:45,09-05-2016 08:49,1,-74.01598358,40.71499252,-74.00991058,40.72146225,N,205
id0790220,1,17-03-2016 18:30,17-03-2016 18:34,1,-73.99990082,40.74847031,-73.99261475,40.742836,N,229
id0028747,1,08-03-2016 21:51,08-03-2016 22:08,1,-73.97558594,40.75624466,-73.99741364,40.75634384,N,977
id0273297,1,10-01-2016 07:03,10-01-2016 07:08,1,-73.98578644,40.75921249,-73.97957611,40.76243591,N,295
id3961257,2,11-06-2016 22:17,11-06-2016 22:30,6,-73.98072815,40.74231339,-74.00273132,40.73897171,N,758
id0619922,2,01-05-2016 18:09,01-05-2016 18:18,1,-73.97826385,40.74564362,-73.9625473,40.76970673,N,535
id0215231,1,31-03-2016 08:20,31-03-2016 08:33,1,-73.95743561,40.76425552,-73.97509766,40.7558136,N,828
id3196194,2,28-02-2016 04:52,28-02-2016 04:56,1,-74.00041199,40.73897171,-73.98831177,40.74667358,N,286
id0669247,2,10-05-2016 07:05,10-05-2016 07:18,5,-73.97267914,40.78601074,-73.94374084,40.84048843,N,780
id1380279,1,28-02-2016 21:14,28-02-2016 21:21,1,-73.93907166,40.79115677,-73.95365906,40.7788887,N,384
id0174445,1,20-01-2016 19:15,20-01-2016 19:22,1,-73.97395325,40.75191498,-73.96187592,40.76753616,N,450
id0703733,2,28-05-2016 16:07,28-05-2016 16:20,1,-73.97283173,40.78068161,-73.97433472,40.75941086,N,798
id0429611,2,15-02-2016 21:31,15-02-2016 21:37,2,-73.99207306,40.76924133,-73.99340057,40.75723648,N,416
id0567313,1,04-03-2016 09:02,04-03-2016 09:07,1,-73.95513153,40.76900101,-73.9473114,40.77991104,N,273
id3019886,1,18-06-2016 13:40,18-06-2016 13:59,1,-73.99222565,40.72987366,-73.98163605,40.76459122,N,1152
id0155589,1,28-06-2016 09:26,28-06-2016 09:46,1,-73.98055267,40.76272583,-73.99121857,40.75048828,N,1192
id0519247,2,09-02-2016 23:39,09-02-2016 23:49,1,-73.99717712,40.74198151,-73.99088287,40.76079941,N,601
id3170542,1,04-06-2016 11:37,04-06-2016 11:56,2,-73.98435974,40.75746918,-74.01500702,40.71128464,N,1134
id0557636,1,16-04-2016 19:53,16-04-2016 19:57,3,-73.96015167,40.77877426,-73.97492218,40.78741455,N,289
id3215590,2,07-06-2016 13:37,07-06-2016 13:44,1,-73.98516083,40.77375031,-73.97853088,40.78560638,N,398
id1209270,1,29-03-2016 20:29,29-03-2016 20:34,1,-73.98104095,40.73800278,-73.98784637,40.74403,N,342
id3508961,1,20-01-2016 22:23,20-01-2016 22:26,1,-73.99265289,40.74848938,-73.99817657,40.73615265,Y,168
id0762651,2,12-02-2016 20:42,12-02-2016 20:53,3,-73.99282837,40.73735046,-74.0031662,40.7492981,N,657
id3847549,1,29-01-2016 07:37,29-01-2016 07:52,1,-73.99143982,40.74991226,-73.98516083,40.77404404,N,872
id1435625,2,16-06-2016 08:24,16-06-2016 08:48,5,-73.99057007,40.74964142,-73.97521973,40.76383972,N,1408
id3241325,2,19-03-2016 00:48,19-03-2016 00:57,1,-73.98002625,40.76019287,-73.98617554,40.75085831,N,546
id1833753,1,10-03-2016 13:55,10-03-2016 14:10,1,-74.01138306,40.70275879,-74.00913239,40.71087646,N,870
id2840209,1,19-01-2016 09:48,19-01-2016 10:13,1,-73.97770691,40.75490952,-73.9511795,40.79105759,N,1511
id1761622,1,11-01-2016 04:07,11-01-2016 04:16,1,-73.97649384,40.75152969,-73.99538422,40.72319412,N,524
id1259221,2,11-03-2016 14:45,11-03-2016 15:32,1,-73.97987366,40.74573898,-73.81900024,40.8482132,N,2872
id0259419,2,28-05-2016 04:13,28-05-2016 04:21,2,-73.96553802,40.80942154,-73.93883514,40.81901169,N,486
id1839257,2,18-01-2016 09:56,18-01-2016 10:01,1,-74.00357056,40.73868179,-74.00379944,40.74925995,N,292
id2587988,1,25-01-2016 17:02,25-01-2016 17:11,1,-73.98828125,40.74367523,-74.00593567,40.74873352,N,554
id0720776,2,02-05-2016 11:18,02-05-2016 11:26,1,-73.97483826,40.76507568,-73.9708252,40.75627136,N,492
id3951880,2,12-02-2016 18:28,12-02-2016 18:42,1,-73.99533081,40.74392319,-73.98550415,40.74722672,N,813
id2689031,1,03-03-2016 11:14,03-03-2016 11:22,1,-73.97902679,40.72378922,-73.99194336,40.72616196,N,427
id2786842,1,07-05-2016 23:35,07-05-2016 23:49,1,-73.96347046,40.76148987,-73.91231537,40.76595306,N,815
id0456901,2,20-02-2016 01:27,20-02-2016 01:31,1,-73.98504639,40.75720978,-73.97789001,40.75231934,N,247
id2019959,2,08-05-2016 19:18,08-05-2016 19:28,1,-73.96446991,40.75701141,-73.95941162,40.78004837,N,616
id0347909,1,29-01-2016 12:47,29-01-2016 12:59,1,-73.97740173,40.76438522,-73.96143341,40.76036835,N,716
id1384173,2,15-01-2016 02:06,15-01-2016 02:15,1,-73.97080994,40.75868988,-73.91777802,40.75526047,N,548
id1098137,1,18-06-2016 14:18,18-06-2016 14:24,4,-73.99652863,40.72530365,-73.98699951,40.72229385,N,380
id0209183,1,03-03-2016 16:34,03-03-2016 16:37,1,-73.97780609,40.78698349,-73.98025513,40.78304291,N,179
id3175070,2,09-05-2016 12:42,09-05-2016 13:01,5,-73.9696579,40.7578392,-73.99221039,40.7507782,N,1173
id0196633,2,18-05-2016 09:50,18-05-2016 10:07,1,-73.95731354,40.7804184,-73.97102356,40.76102829,N,1069
id1112461,2,08-03-2016 11:03,08-03-2016 11:27,2,-73.99520111,40.74959183,-73.99481201,40.76353836,N,1426
id2434441,1,27-05-2016 11:09,27-05-2016 11:29,1,-73.97602844,40.74491882,-73.99243927,40.74892807,N,1187
id2179378,1,27-05-2016 15:02,27-05-2016 15:10,1,-73.95753479,40.76558685,-73.9511795,40.77830505,N,524
id0448683,1,01-02-2016 13:18,01-02-2016 13:30,1,-73.9797821,40.75252914,-73.9909668,40.75875092,N,735
id0695751,1,06-02-2016 17:51,06-02-2016 18:02,1,-73.9732666,40.74708176,-73.98612213,40.74688339,N,636
id1962156,2,09-03-2016 18:59,09-03-2016 19:33,1,-73.87467957,40.77410889,-74.01000977,40.70326996,N,2027
id0580735,1,09-05-2016 13:24,09-05-2016 13:27,1,-73.98051453,40.78012085,-73.97562408,40.78686142,N,175
id0448636,2,15-02-2016 14:40,15-02-2016 15:09,1,-73.87277985,40.77407837,-74.00955963,40.70663834,N,1736
id1842745,2,05-05-2016 23:26,05-05-2016 23:35,1,-73.9899292,40.76062012,-73.97548676,40.7770195,N,486
id2406165,2,19-04-2016 05:18,19-04-2016 05:34,1,-73.95085144,40.77137756,-73.87282562,40.77429581,N,935
id2199924,1,03-06-2016 08:03,03-06-2016 08:42,1,-73.97303009,40.75521851,-73.77642059,40.64570236,N,2377
id1946218,2,25-06-2016 02:15,25-06-2016 02:23,1,-73.99674225,40.7257309,-73.98265839,40.74829865,N,498
id3854318,1,11-01-2016 10:48,11-01-2016 10:56,1,-73.99414825,40.75102234,-73.98674774,40.75744247,N,457
id3524984,2,27-06-2016 21:20,27-06-2016 21:25,1,-74.00435638,40.74235153,-74.00837708,40.73572922,N,298
id3868834,1,08-03-2016 18:10,08-03-2016 18:31,1,-73.95664978,40.77062225,-73.99298859,40.7335434,N,1280
id1516863,2,05-06-2016 20:59,05-06-2016 21:11,2,-73.95387268,40.77510834,-73.98261261,40.77730942,N,749
id2060757,1,23-02-2016 15:41,23-02-2016 15:43,2,-73.98514557,40.7555275,-73.98773193,40.75084305,N,161
id1360647,2,29-06-2016 18:05,29-06-2016 18:15,1,-73.98617554,40.75268173,-73.98068237,40.73536682,N,574
id3027803,1,24-06-2016 03:28,24-06-2016 03:36,1,-73.85910034,40.72917175,-73.84483337,40.72374725,N,495
id1631730,1,26-05-2016 19:05,26-05-2016 20:04,1,-73.79018402,40.64385986,-73.98343658,40.77846527,N,3574
id2520577,2,14-04-2016 13:17,14-04-2016 13:23,1,-73.952034,40.76926422,-73.95927429,40.77348709,N,386
id0937042,1,17-05-2016 23:37,17-05-2016 23:49,1,-74.00589752,40.74002075,-73.98171997,40.76288223,N,674
id2504775,2,07-06-2016 06:50,07-06-2016 06:56,1,-73.94772339,40.78347397,-73.96417236,40.76803207,N,364
id3928562,1,03-01-2016 01:49,03-01-2016 01:56,1,-73.9797287,40.72704315,-73.97889709,40.74055481,N,413
id2654157,2,18-04-2016 12:27,18-04-2016 12:36,1,-73.99317932,40.75242996,-73.99652863,40.74052811,N,588
id1322274,2,27-04-2016 12:21,27-04-2016 12:21,1,-74.00521851,40.73394012,-74.00521851,40.73394012,N,9
id3715010,1,20-04-2016 00:23,20-04-2016 00:31,2,-74.00636292,40.73334885,-74.01084137,40.71673965,N,460
id3366247,2,06-05-2016 13:20,06-05-2016 13:42,1,-73.87294006,40.77420044,-73.89740753,40.82176971,N,1366
id3090878,2,20-01-2016 15:05,20-01-2016 15:28,5,-73.99851227,40.71993637,-73.9874649,40.75393677,N,1378
id1382523,1,03-04-2016 10:06,03-04-2016 10:08,1,-73.94775391,40.78315735,-73.95245361,40.77729797,N,85
id1543452,2,24-04-2016 21:25,24-04-2016 21:37,1,-73.77677155,40.6452713,-73.8479538,40.67621994,N,755
id2557440,1,22-03-2016 11:00,22-03-2016 11:23,1,-73.96982574,40.75302887,-73.994133,40.74633026,N,1329
id0536107,1,20-06-2016 21:35,20-06-2016 21:39,1,-73.98274994,40.77212906,-73.98951721,40.76234818,N,246
id3242091,2,23-02-2016 20:41,23-02-2016 21:32,1,-73.97292328,40.75577164,-73.98699951,40.72961807,N,3066
id1958850,2,21-06-2016 16:23,21-06-2016 16:37,1,-73.98362732,40.75542831,-73.97232056,40.75572968,N,851
id0089934,2,15-02-2016 23:50,16-02-2016 00:01,6,-73.95452118,40.76380157,-73.92973328,40.79712296,N,647
id3316768,1,05-04-2016 04:02,05-04-2016 04:05,1,-73.96215057,40.762146,-73.9656601,40.75897598,N,163
id3446262,2,21-04-2016 08:28,21-04-2016 08:28,1,-74.00809479,40.72588348,-74.0079422,40.72586823,N,19
id3193128,1,08-03-2016 10:43,08-03-2016 11:55,1,-73.78741455,40.66391373,-74.01908875,40.77466965,N,4322
id2086052,2,22-01-2016 12:39,22-01-2016 12:59,1,-73.98627472,40.7443161,-73.91928864,40.86133957,N,1202
id3114594,2,05-01-2016 21:10,05-01-2016 21:25,1,-73.87445831,40.77402878,-73.95690918,40.74578857,N,913
id3732238,1,25-06-2016 13:54,25-06-2016 14:04,3,-73.96257782,40.81003571,-73.97711182,40.78523636,N,561
id0943987,1,19-04-2016 21:49,19-04-2016 22:09,1,-74.00585938,40.74003983,-73.95185089,40.76950073,N,1190
id0315087,1,15-02-2016 21:06,15-02-2016 21:15,1,-74.01607513,40.71511078,-74.00590515,40.71175003,N,504
id1738268,2,29-01-2016 19:40,29-01-2016 19:48,1,-73.98619843,40.76736832,-73.99571228,40.75920868,N,518
id2851810,2,03-03-2016 20:14,03-03-2016 20:19,1,-73.98609924,40.75894165,-73.99099731,40.75086975,N,287
id1457357,2,06-01-2016 17:41,06-01-2016 17:52,1,-73.97323608,40.76370239,-73.97673035,40.74845123,N,662
id0243163,2,12-05-2016 11:08,12-05-2016 11:30,6,-73.96398163,40.77389526,-74.0138855,40.71400833,N,1317
id1387497,2,26-05-2016 15:01,26-05-2016 15:11,1,-73.94203186,40.7913208,-73.95442963,40.77428818,N,631
